person_id,crash_id,gender,age,road_user,age_group
611,20243137,Male,65,Driver,65_to_74
612,20241200,Female,76,Pedestrian,75_or_older
613,20242151,Female,35,Driver,26_to_39
614,20242151,Male,20,Driver,17_to_25
615,20242223,Female,38,Driver,26_to_39
616,20241259,Male,75,Driver,75_or_older
617,20241264,Male,74,Pedestrian,65_to_74
618,20243086,Male,19,Driver,17_to_25
619,20242215,Female,89,Driver,75_or_older
620,20246012,Female,62,Driver,40_to_64
621,20244068,Male,21,Motorcycle rider,17_to_25
622,20241296,Male,19,Motorcycle rider,17_to_25
623,20241006,Male,26,Motorcycle rider,26_to_39
624,20241006,Female,24,Motorcycle pillion passenger,17_to_25
625,20241258,Male,38,Pedestrian,26_to_39
626,20241290,Male,21,Passenger,17_to_25
627,20241056,Male,30,Driver,26_to_39
628,20241290,Female,20,Driver,17_to_25
629,20242014,Male,21,Driver,17_to_25
630,20241251,Male,20,Driver,17_to_25
631,20243076,Female,32,Driver,26_to_39
632,20243162,Male,72,Driver,65_to_74
633,20242027,Female,79,Driver,75_or_older
634,20243029,Female,24,Passenger,17_to_25
635,20243029,Male,56,Driver,40_to_64
636,20242179,Female,84,Driver,75_or_older
637,20244080,Male,49,Driver,40_to_64
638,20242241,Male,56,Motorcycle rider,40_to_64
639,20244047,Male,19,Driver,17_to_25
640,20241041,Male,22,Passenger,17_to_25
641,20241165,Male,37,Driver,26_to_39
642,20242077,Male,65,Driver,65_to_74
643,20242078,Male,80,Driver,75_or_older
644,20242017,Female,56,Driver,40_to_64
645,20243223,Male,24,Driver,17_to_25
646,20241271,Male,4,Passenger,0_to_16
647,20242217,Male,53,Motorcycle rider,40_to_64
648,20242245,Male,45,Driver,40_to_64
649,20241170,Male,36,Driver,26_to_39
650,20242199,Male,74,Driver,65_to_74
651,20241177,Female,32,Passenger,26_to_39
652,20246015,Male,12,Pedestrian,0_to_16
653,20242165,Female,16,Passenger,0_to_16
654,20241011,Male,76,Pedestrian,75_or_older
655,20243260,Male,78,Driver,75_or_older
656,20243260,Female,76,Passenger,75_or_older
657,20243260,Female,74,Passenger,65_to_74
658,20241083,Male,96,Driver,75_or_older
659,20241083,Male,27,Driver,26_to_39
660,20246006,Male,61,Driver,40_to_64
661,20244058,Male,76,Pedal cyclist,75_or_older
662,20243218,Female,22,Driver,17_to_25
663,20241089,Male,70,Pedal cyclist,65_to_74
664,20243146,Male,41,Driver,40_to_64
665,20241295,Male,29,Motorcycle rider,26_to_39
666,20243264,Female,28,Passenger,26_to_39
667,20241136,Female,82,Passenger,75_or_older
668,20241281,Male,38,Driver,26_to_39
669,20241136,Male,83,Driver,75_or_older
670,20241076,Female,73,Driver,65_to_74
671,20244073,Male,94,Driver,75_or_older
672,20242094,Male,25,Driver,17_to_25
673,20241058,Male,23,Driver,17_to_25
674,20241019,Male,30,Motorcycle rider,26_to_39
675,20241275,Male,21,Driver,17_to_25
676,20243222,Male,69,Motorcycle rider,65_to_74
677,20241065,Male,32,Driver,26_to_39
678,20243094,Female,91,Passenger,75_or_older
679,20243145,Female,77,Driver,75_or_older
680,20241305,Male,31,Pedal cyclist,26_to_39
681,20242146,Male,18,Motorcycle rider,17_to_25
682,20242146,Male,60,Driver,40_to_64
683,20241231,Male,21,Driver,17_to_25
684,20241145,Male,19,Passenger,17_to_25
685,20241228,Male,34,Driver,26_to_39
686,20243030,Female,43,Passenger,40_to_64
687,20243034,Male,32,Driver,26_to_39
688,20242058,Male,59,Pedestrian,40_to_64
689,20241085,Female,30,Pedestrian,26_to_39
690,20243091,Male,72,Motorcycle rider,65_to_74
691,20243184,Female,76,Driver,75_or_older
692,20242104,Male,58,Motorcycle rider,40_to_64
693,20248004,Male,46,Motorcycle rider,40_to_64
694,20242101,Female,67,Motorcycle rider,65_to_74
695,20243195,Male,57,Driver,40_to_64
696,20243055,Female,66,Driver,65_to_74
697,20241212,Male,25,Driver,17_to_25
698,20241241,Male,38,Motorcycle rider,26_to_39
699,20243071,Male,19,Motorcycle rider,17_to_25
700,20241171,Female,51,Driver,40_to_64
701,20243193,Female,41,Passenger,40_to_64
702,20243193,Male,25,Passenger,17_to_25
703,20244011,Male,25,Driver,17_to_25
704,20244011,Male,77,Driver,75_or_older
705,20244011,Male,45,Passenger,40_to_64
706,20242225,Male,32,Driver,26_to_39
707,20242160,Female,49,Driver,40_to_64
708,20241183,Male,56,Driver,40_to_64
709,20241025,Male,41,Driver,40_to_64
710,20241079,Female,15,Motorcycle pillion passenger,0_to_16
711,20241079,Male,54,Motorcycle rider,40_to_64
712,20246010,Male,66,Driver,65_to_74
713,20242235,Female,24,Passenger,17_to_25
714,20242113,Male,77,Driver,75_or_older
715,20242025,Male,62,Driver,40_to_64
716,20241148,Female,78,Pedestrian,75_or_older
717,20241262,Male,66,Pedestrian,65_to_74
718,20241172,Male,43,Driver,40_to_64
719,20242192,Male,80,Driver,75_or_older
720,20241014,Male,58,Driver,40_to_64
721,20242191,Male,87,Passenger,75_or_older
722,20243189,Female,70,Driver,65_to_74
723,20244033,Male,26,Pedestrian,26_to_39
724,20241206,Male,29,Driver,26_to_39
725,20243069,Male,19,Motorcycle rider,17_to_25
726,20243188,Male,28,Motorcycle rider,26_to_39
727,20241130,Male,68,Passenger,65_to_74
728,20241178,Male,86,Driver,75_or_older
729,20241178,Female,75,Passenger,75_or_older
730,20248011,Male,15,Passenger,0_to_16
731,20241043,Male,67,Driver,65_to_74
732,20244054,Male,91,Driver,75_or_older
733,20243032,Male,40,Motorcycle rider,40_to_64
734,20244015,Male,79,Driver,75_or_older
735,20243112,Female,70,Driver,65_to_74
736,20243253,Male,71,Driver,65_to_74
737,20246028,Male,3,Passenger,0_to_16
738,20242244,Male,24,Driver,17_to_25
739,20244006,Female,45,Pedestrian,40_to_64
740,20241154,Male,56,Driver,40_to_64
741,20241146,Male,49,Motorcycle rider,40_to_64
742,20242009,Female,27,Driver,26_to_39
743,20241217,Male,77,Driver,75_or_older
744,20242030,Male,56,Driver,40_to_64
745,20243025,Male,83,Driver,75_or_older
746,20242168,Male,74,Driver,65_to_74
747,20246021,Female,21,Passenger,17_to_25
748,20241238,Male,76,Driver,75_or_older
749,20241158,Female,29,Pedestrian,26_to_39
750,20243228,Female,18,Pedestrian,17_to_25
751,20242210,Female,21,Passenger,17_to_25
752,20242253,Male,59,Motorcycle rider,40_to_64
753,20242256,Male,76,Pedestrian,75_or_older
754,20241289,Male,54,Driver,40_to_64
755,20243045,Male,50,Driver,40_to_64
756,20243045,Male,62,Driver,40_to_64
757,20243045,Male,53,Driver,40_to_64
758,20242028,Female,20,Driver,17_to_25
759,20243054,Male,21,Pedestrian,17_to_25
760,20241187,Male,21,Motorcycle rider,17_to_25
761,20246007,Male,59,Driver,40_to_64
762,20241126,Male,66,Pedal cyclist,65_to_74
763,20244049,Male,62,Driver,40_to_64
764,20242021,Male,35,Motorcycle rider,26_to_39
765,20242045,Male,15,Pedal cyclist,0_to_16
766,20243101,Male,25,Motorcycle rider,17_to_25
767,20242206,Female,57,Passenger,40_to_64
768,20242117,Male,32,Driver,26_to_39
769,20241226,Male,58,Motorcycle rider,40_to_64
770,20242079,Male,54,Driver,40_to_64
771,20241156,Male,30,Driver,26_to_39
772,20243093,Male,34,Motorcycle rider,26_to_39
773,20243125,Female,34,Motorcycle rider,26_to_39
774,20243134,Female,83,Pedestrian,75_or_older
775,20242239,Female,55,Driver,40_to_64
776,20241232,Male,17,Passenger,17_to_25
777,20241061,Male,28,Pedestrian,26_to_39
778,20244056,Male,73,Motorcycle rider,65_to_74
779,20242039,Male,67,Driver,65_to_74
780,20241182,Male,57,Motorcycle rider,40_to_64
781,20241044,Female,24,Passenger,17_to_25
782,20242131,Male,43,Motorcycle rider,40_to_64
783,20244031,Male,62,Driver,40_to_64
784,20244031,Female,54,Passenger,40_to_64
785,20242059,Male,32,Motorcycle rider,26_to_39
786,20242033,Male,20,Motorcycle rider,17_to_25
787,20241207,Male,35,Pedestrian,26_to_39
788,20243033,Female,39,Driver,26_to_39
789,20242159,Male,45,Driver,40_to_64
790,20243177,Male,29,Driver,26_to_39
791,20243241,Male,49,Motorcycle rider,40_to_64
792,20243132,Male,72,Pedestrian,65_to_74
793,20243159,Male,42,Pedestrian,40_to_64
794,20242072,Female,76,Pedestrian,75_or_older
795,20243028,Male,68,Motorcycle rider,65_to_74
796,20243105,Male,77,Motorcycle rider,75_or_older
797,20242258,Female,69,Driver,65_to_74
798,20241007,Male,84,Driver,75_or_older
799,20241227,Male,20,Motorcycle rider,17_to_25
800,20243130,Male,84,Passenger,75_or_older
801,20242065,Male,70,Driver,65_to_74
802,20243259,Female,41,Motorcycle rider,40_to_64
803,20244052,Male,56,Driver,40_to_64
804,20242247,Male,20,Driver,17_to_25
805,20242247,Female,20,Passenger,17_to_25
806,20241093,Male,17,Pedestrian,17_to_25
807,20241276,Male,80,Pedestrian,75_or_older
808,20242208,Male,21,Driver,17_to_25
809,20241157,Male,34,Driver,26_to_39
810,20244065,Male,19,Driver,17_to_25
811,20242054,Male,49,Pedal cyclist,40_to_64
812,20242221,Male,53,Driver,40_to_64
813,20242197,Female,33,Driver,26_to_39
814,20241075,Male,62,Driver,40_to_64
815,20241279,Male,31,Pedestrian,26_to_39
816,20243095,Male,73,Pedestrian,65_to_74
817,20243272,Male,21,Driver,17_to_25
818,20243027,Male,20,Pedestrian,17_to_25
819,20248001,Female,36,Pedal cyclist,26_to_39
820,20242228,Male,51,Pedestrian,40_to_64
821,20242105,Male,42,Driver,40_to_64
822,20241069,Male,64,Pedestrian,40_to_64
823,20244074,Female,23,Passenger,17_to_25
824,20244074,Female,19,Passenger,17_to_25
825,20244008,Male,73,Driver,65_to_74
826,20243100,Male,19,Driver,17_to_25
827,20241122,Male,42,Motorcycle rider,40_to_64
828,20244064,Male,87,Pedestrian,75_or_older
829,20243138,Male,60,Motorcycle rider,40_to_64
830,20241141,Male,91,Driver,75_or_older
831,20241244,Male,43,Passenger,40_to_64
832,20242236,Female,47,Driver,40_to_64
833,20242195,Male,62,Pedestrian,40_to_64
834,20242010,Male,12,Pedestrian,0_to_16
835,20242205,Male,82,Driver,75_or_older
836,20244002,Male,18,Motorcycle rider,17_to_25
837,20242041,Male,19,Motorcycle rider,17_to_25
838,20242084,Female,47,Passenger,40_to_64
839,20243230,Male,29,Driver,26_to_39
840,20241114,Male,27,Motorcycle rider,26_to_39
841,20243068,Female,70,Passenger,65_to_74
842,20243099,Female,40,Driver,40_to_64
843,20242145,Male,76,Pedal cyclist,75_or_older
844,20243062,Male,69,Driver,65_to_74
845,20244048,Male,20,Motorcycle rider,17_to_25
846,20241112,Female,31,Driver,26_to_39
847,20243047,Male,83,Driver,75_or_older
848,20242198,Male,19,Driver,17_to_25
849,20243202,Female,34,Passenger,26_to_39
850,20243202,Male,32,Driver,26_to_39
851,20244029,Female,30,Pedal cyclist,26_to_39
852,20241185,Male,42,Passenger,40_to_64
853,20241185,Male,36,Driver,26_to_39
854,20241185,Male,50,Passenger,40_to_64
855,20241185,Female,24,Passenger,17_to_25
856,20242153,Male,37,Motorcycle rider,26_to_39
857,20243257,Male,28,Driver,26_to_39
858,20243149,Male,58,Pedal cyclist,40_to_64
859,20242202,Male,54,Motorcycle rider,40_to_64
860,20243245,Male,46,Motorcycle rider,40_to_64
861,20244004,Male,56,Motorcycle rider,40_to_64
862,20241123,Male,61,Motorcycle rider,40_to_64
863,20242222,Male,78,Motorcycle rider,75_or_older
864,20242248,Female,53,Motorcycle rider,40_to_64
865,20241213,Male,27,Driver,26_to_39
866,20241213,Female,27,Passenger,26_to_39
867,20241213,Male,41,Driver,40_to_64
868,20242220,Male,19,Motorcycle rider,17_to_25
869,20242047,Male,27,Pedestrian,26_to_39
870,20243270,Male,48,Driver,40_to_64
871,20241121,Male,32,Driver,26_to_39
872,20243016,Male,63,Motorcycle rider,40_to_64
873,20241038,Male,66,Driver,65_to_74
874,20243200,Male,32,Motorcycle rider,26_to_39
875,20243039,Male,69,Motorcycle rider,65_to_74
876,20242246,Female,93,Pedestrian,75_or_older
877,20242063,Male,30,Passenger,26_to_39
878,20243180,Male,72,Motorcycle rider,65_to_74
879,20241297,Male,48,Motorcycle rider,40_to_64
880,20243059,Male,42,Motorcycle rider,40_to_64
881,20242242,Male,51,Driver,40_to_64
882,20242091,Male,27,Motorcycle rider,26_to_39
883,20243077,Female,28,Driver,26_to_39
884,20244038,Female,72,Driver,65_to_74
885,20243136,Male,20,Motorcycle rider,17_to_25
886,20243211,Male,61,Motorcycle rider,40_to_64
887,20241270,Male,43,Driver,40_to_64
888,20241225,Female,16,Passenger,0_to_16
889,20241084,Female,39,Driver,26_to_39
890,20243050,Male,37,Motorcycle rider,26_to_39
891,20243216,Male,31,Motorcycle rider,26_to_39
892,20242190,Female,55,Pedestrian,40_to_64
893,20243115,Male,51,Driver,40_to_64
894,20242116,Female,42,Driver,40_to_64
895,20241129,Male,29,Driver,26_to_39
896,20244076,Male,36,Driver,26_to_39
897,20243141,Male,35,Motorcycle rider,26_to_39
898,20241095,Female,15,Passenger,0_to_16
899,20242082,Male,64,Driver,40_to_64
900,20241090,Male,38,Motorcycle rider,26_to_39
901,20241113,Male,54,Driver,40_to_64
902,20243258,Female,3,Pedestrian,0_to_16
903,20244053,Female,32,Driver,26_to_39
904,20241064,Male,17,Driver,17_to_25
905,20243175,Female,21,Driver,17_to_25
906,20243183,Male,38,Driver,26_to_39
907,20241049,Male,24,Motorcycle rider,17_to_25
908,20241242,Female,47,Driver,40_to_64
909,20241144,Male,55,Driver,40_to_64
910,20243262,Male,58,Passenger,40_to_64
911,20241001,Female,56,Driver,40_to_64
912,20242231,Male,9,Passenger,0_to_16
913,20241018,Male,23,Motorcycle rider,17_to_25
914,20241105,Female,1,Pedestrian,0_to_16
915,20241282,Male,26,Driver,26_to_39
916,20243204,Female,79,Passenger,75_or_older
917,20243224,Male,32,Pedestrian,26_to_39
918,20243179,Male,19,Motorcycle rider,17_to_25
919,20241192,Male,30,Pedestrian,26_to_39
920,20241026,Male,46,Driver,40_to_64
921,20241067,Male,76,Driver,75_or_older
922,20242001,Male,31,Driver,26_to_39
923,20243013,Male,29,Driver,26_to_39
924,20241191,Female,50,Passenger,40_to_64
925,20241191,Male,71,Driver,65_to_74
926,20242031,Male,41,Motorcycle rider,40_to_64
927,20241117,Male,17,Passenger,17_to_25
928,20241117,Male,17,Passenger,17_to_25
929,20246020,Male,16,Pedestrian,0_to_16
930,20241012,Female,81,Passenger,75_or_older
931,20242263,Male,59,Motorcycle rider,40_to_64
932,20242038,Male,30,Motorcycle rider,26_to_39
933,20246005,Male,32,Driver,26_to_39
934,20244030,Male,21,Driver,17_to_25
935,20242061,Female,90,Passenger,75_or_older
936,20244036,Male,29,Driver,26_to_39
937,20242134,Female,63,Pedestrian,40_to_64
938,20243060,Female,51,Driver,40_to_64
939,20242002,Female,26,Passenger,26_to_39
940,20242002,Male,11,Passenger,0_to_16
941,20243057,Male,20,Motorcycle rider,17_to_25
942,20243166,Female,19,Driver,17_to_25
943,20242203,Female,70,Driver,65_to_74
944,20243196,Male,33,Driver,26_to_39
945,20241214,Female,23,Motorcycle pillion passenger,17_to_25
946,20242083,Male,41,Driver,40_to_64
947,20241272,Male,38,Motorcycle rider,26_to_39
948,20241104,Male,66,Motorcycle rider,65_to_74
949,20243182,Male,37,Motorcycle rider,26_to_39
950,20242180,Male,52,Driver,40_to_64
951,20242126,Female,69,Pedestrian,65_to_74
952,20241023,Male,22,Driver,17_to_25
953,20241023,Male,61,Driver,40_to_64
954,20243065,Male,80,Pedestrian,75_or_older
955,20243083,Male,52,Motorcycle rider,40_to_64
956,20244070,Male,83,Driver,75_or_older
957,20243048,Male,62,Driver,40_to_64
958,20241280,Female,65,Driver,65_to_74
959,20242118,Male,43,Passenger,40_to_64
960,20242118,Male,37,Driver,26_to_39
961,20241193,Male,54,Driver,40_to_64
962,20242150,Male,88,Driver,75_or_older
963,20241239,Female,80,Driver,75_or_older
964,20242111,Male,88,Driver,75_or_older
965,20243255,Male,29,Driver,26_to_39
966,20241033,Male,20,Driver,17_to_25
967,20241288,Male,74,Driver,65_to_74
968,20243012,Male,64,Pedal cyclist,40_to_64
969,20241164,Female,90,Driver,75_or_older
970,20243250,Male,87,Driver,75_or_older
971,20242076,Male,91,Pedestrian,75_or_older
972,20241099,Male,65,Pedestrian,65_to_74
973,20243052,Male,27,Motorcycle rider,26_to_39
974,20241015,Male,65,Driver,65_to_74
975,20243219,Female,19,Driver,17_to_25
976,20241184,Male,61,Motorcycle rider,40_to_64
977,20241284,Male,48,Driver,40_to_64
978,20242218,Female,12,Passenger,0_to_16
979,20241008,Female,49,Pedestrian,40_to_64
980,20244075,Male,70,Driver,65_to_74
981,20242147,Male,22,Driver,17_to_25
982,20248010,Male,19,Passenger,17_to_25
983,20234108,Male,37,Motorcycle rider,26_to_39
984,20234099,Male,37,Pedestrian,26_to_39
985,20233145,Male,43,Motorcycle rider,40_to_64
986,20236026,Male,42,Motorcycle rider,40_to_64
987,20233259,Male,74,Driver,65_to_74
988,20236028,Male,77,Motorcycle rider,75_or_older
989,20231088,Female,11,Passenger,0_to_16
990,20231088,Male,49,Driver,40_to_64
991,20231088,Male,42,Driver,40_to_64
992,20231189,Female,51,Driver,40_to_64
993,20232156,Female,43,Pedestrian,40_to_64
994,20233100,Male,63,Driver,40_to_64
995,20231103,Male,27,Driver,26_to_39
996,20232192,Female,48,Passenger,40_to_64
997,20232192,Male,28,Driver,26_to_39
998,20233056,Male,18,Driver,17_to_25
999,20231091,Male,48,Driver,40_to_64
1000,20232211,Male,56,Driver,40_to_64
1001,20231104,Male,64,Pedestrian,40_to_64
1002,20231155,Male,59,Driver,40_to_64
1003,20232098,Male,30,Driver,26_to_39
1004,20232128,Male,29,Passenger,26_to_39
1005,20233085,Male,67,Driver,65_to_74
1006,20234027,Female,80,Passenger,75_or_older
1007,20232061,Male,59,Driver,40_to_64
1008,20234033,Female,25,Driver,17_to_25
1009,20232044,Male,31,Driver,26_to_39
1010,20232250,Male,26,Driver,26_to_39
1011,20233231,Male,27,Motorcycle rider,26_to_39
1012,20231020,Male,26,Motorcycle rider,26_to_39
1013,20231115,Male,55,Motorcycle rider,40_to_64
1014,20231038,Male,40,Driver,40_to_64
1015,20231038,Female,38,Passenger,26_to_39
1016,20231108,Male,49,Driver,40_to_64
1017,20231281,Male,41,Driver,40_to_64
1018,20233078,Male,44,Driver,40_to_64
1019,20231261,Male,17,Motorcycle rider,17_to_25
1020,20233258,Male,24,Passenger,17_to_25
1021,20233258,Male,29,Driver,26_to_39
1022,20236009,Male,31,Motorcycle rider,26_to_39
1023,20232237,Female,89,Passenger,75_or_older
1024,20232188,Male,41,Driver,40_to_64
1025,20233165,Male,20,Driver,17_to_25
1026,20231098,Male,71,Driver,65_to_74
1027,20234029,Female,32,Pedestrian,26_to_39
1028,20231102,Female,18,Passenger,17_to_25
1029,20231102,Male,18,Driver,17_to_25
1030,20231198,Male,23,Passenger,17_to_25
1031,20231129,Male,84,Passenger,75_or_older
1032,20231231,Male,58,Driver,40_to_64
1033,20233120,Male,65,Motorcycle rider,65_to_74
1034,20232196,Female,92,Pedestrian,75_or_older
1035,20234053,Male,57,Passenger,40_to_64
1036,20234053,Male,48,Driver,40_to_64
1037,20232240,Male,2,Pedestrian,0_to_16
1038,20231095,Male,87,Driver,75_or_older
1039,20232119,Male,37,Motorcycle rider,26_to_39
1040,20232243,Male,73,Motorcycle rider,65_to_74
1041,20234042,Male,16,Passenger,0_to_16
1042,20232067,Male,35,Driver,26_to_39
1043,20234079,Male,24,Motorcycle rider,17_to_25
1044,20231023,Male,79,Pedestrian,75_or_older
1045,20233221,Female,20,Driver,17_to_25
1046,20233081,Female,38,Driver,26_to_39
1047,20231076,Male,32,Driver,26_to_39
1048,20232045,Male,65,Motorcycle rider,65_to_74
1049,20236006,Male,55,Motorcycle rider,40_to_64
1050,20234061,Male,85,Motorcycle rider,75_or_older
1051,20232201,Male,39,Motorcycle rider,26_to_39
1052,20236025,Male,47,Motorcycle rider,40_to_64
1053,20233189,Male,75,Driver,75_or_older
1054,20233111,Female,85,Driver,75_or_older
1055,20232097,Male,73,Driver,65_to_74
1056,20233036,Male,18,Passenger,17_to_25
1057,20231250,Male,23,Motorcycle rider,17_to_25
1058,20233228,Female,41,Driver,40_to_64
1059,20234084,Male,31,Driver,26_to_39
1060,20232009,Male,77,Motorcycle rider,75_or_older
1061,20231145,Male,84,Driver,75_or_older
1062,20231056,Female,54,Driver,40_to_64
1063,20232115,Female,62,Passenger,40_to_64
1064,20233012,Male,72,Pedestrian,65_to_74
1065,20232018,Male,21,Passenger,17_to_25
1066,20233200,Male,24,Driver,17_to_25
1067,20233110,Male,70,Driver,65_to_74
1068,20233154,Male,70,Driver,65_to_74
1069,20231223,Male,27,Passenger,26_to_39
1070,20231223,Female,25,Passenger,17_to_25
1071,20231223,Female,24,Passenger,17_to_25
1072,20234067,Male,53,Pedal cyclist,40_to_64
1073,20231182,Male,62,Driver,40_to_64
1074,20238004,Male,30,Driver,26_to_39
1075,20231173,Male,7,Pedestrian,0_to_16
1076,20233155,Male,52,Motorcycle rider,40_to_64
1077,20233161,Male,37,Motorcycle rider,26_to_39
1078,20234020,Male,25,Driver,17_to_25
1079,20231052,Male,36,Motorcycle rider,26_to_39
1080,20231296,Male,26,Passenger,26_to_39
1081,20231143,Male,19,Passenger,17_to_25
1082,20234021,Female,85,Passenger,75_or_older
1083,20231302,Male,57,Driver,40_to_64
1084,20231285,Female,67,Driver,65_to_74
1085,20231178,Male,61,Driver,40_to_64
1086,20234031,Male,18,Pedestrian,17_to_25
1087,20237013,Male,66,Pedestrian,65_to_74
1088,20233136,Female,62,Driver,40_to_64
1089,20233051,Male,24,Motorcycle rider,17_to_25
1090,20231229,Male,14,Passenger,0_to_16
